url,main_category
lamborghinidallas.com,Autos_and_Vehicles
lamebook.com,Internet_and_Telecom
lamiecaline.com,Food_and_Drink
lamoth.org,Reference
lampiweb.com,Not_working
lanb.com,Finance
lancaster.gov.uk,Law_and_Government
lancaster.lib.pa.us,Reference
lancasterbingo.com,Gambling
lancasterlibraries.org,Reference
land-der-traeume.de,Health
land-rover-parts-shop.com,Autos_and_Vehicles
landbw.de,Not_working
landesmuseum.de,Reference
landfallnavigation.com,Recreation_and_Hobbies
landinfo.com,Pets_and_Animals
landmarc-restaurant.com,Food_and_Drink
landmarkassociate.com,Beauty_and_Fitness
landofbasketball.com,Sports
landr.com,Arts_and_Entertainment
landrover.com.tr,Autos_and_Vehicles
landroverusa.com,Autos_and_Vehicles
landroverworld.org,Autos_and_Vehicles
landrumstaffing.com,Not_working
landsd.gov.hk,Law_and_Government
landskrona.se,Travel
landsraad.cc,Not_working
landsurveyorsunited.com,Not_working
landtreff.de,Internet_and_Telecom
landwirt.ru,Business_and_Industry
landwirtschaftskammer.de,Business_and_Industry
landyzone.co.uk,Internet_and_Telecom
lanemotormuseum.org,Reference
lanepl.org,Reference
langer.de,Autos_and_Vehicles
language.edu.ru,Reference
languagegeek.com,People_and_Society
languagetool.org,Computer_and_Electronics
lankelot.eu,Business_and_Industry
lanrenerp.com,Not_working
lansfast.se,Not_working
lansforsakringar.se,Finance
lanshou.net,Pets_and_Animals
lansivayla.fi,News_and_Media
lantbruk.com,News_and_Media
lantmannenmaskin.se,Business_and_Industry
lantra.co.uk,Not_working
lanutrition.fr,Health
lanyon.com,Computer_and_Electronics
laobinggun.com,Internet_and_Telecom
laod.cn,Not_working
laosichuan.com,Food_and_Drink
lapagedupoissonrouge.net,Pets_and_Animals
lapakbatuantik.blogspot.com,Not_working
lapavoni.com,Food_and_Drink
lapfcu.org,Beauty_and_Fitness
laprimitivaonline.com,Gambling
laprivatetrainer.com,Beauty_and_Fitness
lapua.fi,Law_and_Government
larabar.com,Food_and_Drink
lardi-trans.com,Business_and_Industry
laredoute.pt,Shopping
larenaissance.ca,Beauty_and_Fitness
larevuedesressources.org,Law_and_Government
lark.com,Computer_and_Electronics
laroche-posay.co.uk,Beauty_and_Fitness
laroche-posay.fr,Beauty_and_Fitness
laroche-posay.us,Beauty_and_Fitness
laroche.lycee.free.fr,Not_working
laroulette.it,Gambling
laroulette.net,Gambling
laroyale-modelisme.net,Recreation_and_Hobbies
larryreynolds.com,Beauty_and_Fitness
larryshair.com,Not_working
laruetactical.com,Recreation_and_Hobbies
larzanderson.org,Reference
las2001noches.com,News_and_Media
lasalud.com,Health
lasandf.com,News_and_Media
lasc.org,Law_and_Government
laser-derm.com,Beauty_and_Fitness
laserasesouthwest.co.uk,Beauty_and_Fitness
laserforless.com,Beauty_and_Fitness
lasfsinc.info,Law_and_Government
lasnagrill.ee,Not_working
lasolitaire.com,Sports
lasplashcosmetics.com,Beauty_and_Fitness
lasrecetasdelchef.net,Food_and_Drink
lassuranceretraite.fr,Career_and_Education
last-memories.com,People_and_Society
last-xxx.com,Not_working
lasta.rs,Business_and_Industry
lasthairmodels.com,Beauty_and_Fitness
lastingskinsolutions.com,Beauty_and_Fitness
lastlooksmakeup.com,Beauty_and_Fitness
lastlotion.com,Beauty_and_Fitness
lastmanstands.com,News_and_Media
lastsparrowtattoo.com,Not_working
laststicker.ru,Internet_and_Telecom
lasvegas.be,Gambling
latamdate.com,Not_working
latartinegourmande.com,Food_and_Drink
latechsports.com,Sports
latestbingobonuses.com,Not_working
latestcasinobonuses.com,Gambling
latestone.com,Shopping
latex-project.org,Computer_and_Electronics
latinlove.org,Not_working
latintarot.com,People_and_Society
laubfresser.de,Food_and_Drink
lauftipps.ch,Sports
launchpad.net,Computer_and_Electronics
launchpoker.com,Gambling
lauralanes.com,Beauty_and_Fitness
lauraleeguhrke.com,Books_and_Literature
lauranumeroff.com,Books_and_Literature
lauras-playground.com,Adult
laurawright.com,Books_and_Literature
laurellkhamilton.org,Books_and_Literature
laurenconrad.com,Not_working
laurenmyracle.com,Books_and_Literature
lauriceskincare.com,Beauty_and_Fitness
laurierathletics.com,Sports
laurierking.com,Books_and_Literature
lauriestolarz.com,Beauty_and_Fitness
lavalys.com,Computer_and_Electronics
lavazza.it,Food_and_Drink
laverstokepark.co.uk,Business_and_Industry
laviedunjoueurdepoker.blogspot.com,Gambling
lavinia.es,Food_and_Drink
lavinium.com,Food_and_Drink
lavishcar.com,Autos_and_Vehicles
lavorincasa.it,Home_and_Garden
law.edu.ru,Law_and_Government
law.go.kr,Law_and_Government
law360.com,Law_and_Government
lawa.org,Travel
lawfirms.com,Law_and_Government
lawinfochina.com,Law_and_Government
lawjobs.com,Reference
lawmin.nic.in,Law_and_Government
lawnb.com,News_and_Media
lawnix.com,Law_and_Government
lawprose.org,Law_and_Government
lawritersgroup.com,Books_and_Literature
lawrysonline.com,Food_and_Drink
lawsociety.bc.ca,Law_and_Government
lawsonhammock.com,News_and_Media
lawstuff.org.au,Law_and_Government
lawtime.cn,Law_and_Government
lawtw.com,Law_and_Government
laxallstars.com,News_and_Media
laywheeler.com,Food_and_Drink
layyous.com,Health
lazette.net,Books_and_Literature
lazioinnova.it,Finance
lazne-podebrady.cz,Beauty_and_Fitness
laznenovaves.cz,Travel
lazoo.org,Pets_and_Animals
lazydays.com,Autos_and_Vehicles
lbinary.com,Finance
lbl.gov,Law_and_Government
lbma.org,Reference
lbpiaccess.com,Not_working
lbri.com,Beauty_and_Fitness
lbsfcu.org,Finance
lcadc.com,Business_and_Industry
lcads.ru,Not_working
lcg.org,People_and_Society
lcl.lib.ne.us,Reference
lclsonline.org,Reference
lco.cl,Science
lcptracker.net,Not_working
lcred.net,Not_working
lcso.org,Law_and_Government
ldir.com,Not_working
ldwa.org.uk,Recreation_and_Hobbies
ldz.lv,Autos_and_Vehicles
le-coin-des-bricoleurs.com,Home_and_Garden
le-gavroche.co.uk,Food_and_Drink
le-sudoku.fr,Games
le-systeme-solaire.net,Science
le-tatouage.com,Beauty_and_Fitness
le-traceur.net,Sports
leaandsandeman.co.uk,Food_and_Drink
lead-adventure.de,Internet_and_Telecom
lead411.com,Business_and_Industry
leadelazer.de,Not_working
leadershipinstitute.org,Career_and_Education
leadingmanandwoman.com,Shopping
leadmastercrm.com,Business_and_Industry
leadong.com,Not_working
leadsfinders.com,Not_working
leadtrackgo.com,Not_working
leaguesafe.com,Gambling
leagueunlimited.com,Not_working
leakedcontent.com,Not_working
leakforums.org,Internet_and_Telecom
leangains.com,Not_working
leapfroggroup.org,Not_working
leaplaw.com,Law_and_Government
leapopefuneralhome.com,People_and_Society
learcapital.com,Finance
learn-texas-holdem.com,Gambling
learn101.org,Reference
learn21.com,Travel
learnarabiconline.com,Not_working
learndutch.org,Career_and_Education
learningportuguese.co.uk,Not_working
learnkorean.com,Career_and_Education
learnoutloud.com,News_and_Media
learnthebible.org,People_and_Society
learnyoruba.com,Career_and_Education
learnyouahaskell.com,Computer_and_Electronics
leaseguide.com,Autos_and_Vehicles
leaseplan.nl,Autos_and_Vehicles
leatherheadfood.com,Law_and_Government
leatherseats.com,Autos_and_Vehicles
leatherworker.net,Not_working
leava.fr,People_and_Society
lebenindeutschland.eu,Beauty_and_Fitness
lebenshilfe-abc.de,Health
lebenshilfe.de,People_and_Society
leblogpoker.com,Gambling
lebonplan.fr,Food_and_Drink
lebootcamp.com,Health
leboskincare.com,Beauty_and_Fitness
lecafedugeek.fr,News_and_Media
leclapotis.com,Not_working
leclercdrive.fr,Food_and_Drink
leclubdesclubs.free.fr,Not_working
leconjugueur.com,News_and_Media
lecool.com,News_and_Media
lecturaserrantes.blogspot.com,Books_and_Literature
ledecns.cz,Law_and_Government
ledestrier.com,Sports
ledindon.qc.ca,Food_and_Drink
leedsth.nhs.uk,Health
leegray.wikispaces.com,Career_and_Education
leejei.com,Not_working
leememorial.org,Health
leemeuncuento.com.ar,Books_and_Literature
leepa.org,Law_and_Government
leergratis.com,Autos_and_Vehicles
leesferry.com,Travel
leesmith.com,Books_and_Literature
leffe.com,Food_and_Drink
leflighttraining.com,Autos_and_Vehicles
lefsetime.com,Not_working
leftbehind.com,Arts_and_Entertainment
leftfm.com,Arts_and_Entertainment
lefthandbrewing.com,Food_and_Drink
legabasket.it,Sports
legal500.com,Not_working
legalaid.on.ca,Law_and_Government
legalaid.vic.gov.au,Law_and_Government
legalaidnc.org,Law_and_Government
legalconsultantgaming.com,Law_and_Government
legalinfo-panama.com,Law_and_Government
legalis.net,Law_and_Government
legalmomentum.org,People_and_Society
legalpokersites.com,Gambling
legalservices.gov.uk,Law_and_Government
legalshield.com,Law_and_Government
legalweek.com,News_and_Media
leganord.org,Games
legavolleyfemminile.it,Sports
legeaz.net,Law_and_Government
legendknight.com,Not_working
legendwar.net,Games
legeneraliste.fr,Health
legi-internet.ro,Law_and_Government
legion-etrangere.com,Law_and_Government
legion.org,Law_and_Government
legionanime.net,Arts_and_Entertainment
legislation.gov.hk,Law_and_Government
legislation.vic.gov.au,Law_and_Government
legistorm.com,Law_and_Government
legrandmeaulnes.com,Books_and_Literature
leguidedesconnaisseurs.be,Books_and_Literature
legworkstudio.com,Not_working
lehmbruckmuseum.de,Reference
leiainc.com,Not_working
leics.police.uk,Law_and_Government
leifjohnsonford.com,Autos_and_Vehicles
leighday.co.uk,Not_working
leighsanctuary.co.uk,Beauty_and_Fitness
leika.ru,Home_and_Garden
leinie.com,Food_and_Drink
leisure-cat.com,Food_and_Drink
leisure.com,Travel
leisurecentre.com,Beauty_and_Fitness
lejournaldumatin.com,Not_working
lekarnici.cz,Health
lekewifi.com,Not_working
leki-informacje.pl,Not_working
leksand.se,Law_and_Government
leksyka.pl,Not_working
lektora.de,Books_and_Literature
lektravi.ru,Health
leliobottero.it,Food_and_Drink
lem.pl,Books_and_Literature
lema.not.br,People_and_Society
lemague.net,Arts_and_Entertainment
lemall.com,Not_working
lemans.org,Not_working
lemnsissay.com,Career_and_Education
lemonauto.com,Law_and_Government
lemoncraft.ru,Not_working
lemormpi.com,Beauty_and_Fitness
lenanelsondooley.com,Business_and_Industry
lendup.com,Finance
leniamajor.com,Books_and_Literature
lenin.ru,Reference
lenntech.com,Business_and_Industry
lenoxhillhospital.org,Health
lenr-canr.org,Reference
leoawards.com,Arts_and_Entertainment
leoaylen.com,Books_and_Literature
leonardfitness.com,Beauty_and_Fitness
leonardohobby.ru,Shopping
leonberg.de,Travel
leonbets.net,Gambling
leonbets.ru,Gambling
leopardi.it,Reference
lepape-info.com,Beauty_and_Fitness
lepartanos.com,Sports
lepetitprince.com,Books_and_Literature
lepigeon.com,Food_and_Drink
lepotcommun.fr,Internet_and_Telecom
lepoulet.qc.ca,Business_and_Industry
leranduchabrier.com,Not_working
leresh.com,Beauty_and_Fitness
lernu.net,Career_and_Education
leroymerlin.pt,Not_working
les-4vents.com,Pets_and_Animals
les-ames-tendres.com,Reference
les-calories.com,Health
les-chevaux-de-suleiman.com,Not_working
les-croupiers.co.uk,Gambling
les-dictionnaires.com,Reference
les-ecuries-de-cezac.fr,Not_working
les-maisons-de-retraite.com,Health
les-mathematiques.net,Science
les-ombres.net,Books_and_Literature
les3brasseurs.com,Food_and_Drink
les4sabots.fr,Not_working
lesarcs.com,Sports
lesba.cz,Internet_and_Telecom
lesbicanarias.es,People_and_Society
lesbridgets.com,News_and_Media
leschevauxdemarly.fr,Food_and_Drink
leschevauxdusud.com,Arts_and_Entertainment
leschevauxstars.fr,Pets_and_Animals
lesconcours.com,Games
lesdossiers.com,Finance
lesecuriesdegaridech.com,Pets_and_Animals
leserignannature.com,Finance
lesfrisonsdemougins.free.fr,Not_working
leshalles.net,Food_and_Drink
lesleanewman.com,Books_and_Literature
lesmaisonsderepos.be,Not_working
lesnumeriques.com,Computer_and_Electronics
lespagesjeux.com,Not_working
lespalier.com,Food_and_Drink
lespoemes.com,Law_and_Government
lessabotsdevillecartier.com,Pets_and_Animals
lesschwab.com,Internet_and_Telecom
lessnetworks.com,Internet_and_Telecom
lesvignerons.org,Sports
leszoosdanslemonde.com,Pets_and_Animals
lethalitygaming.com,Games
lethalperformance.com,Autos_and_Vehicles
letitride.com,Not_working
letralia.com,Books_and_Literature
letraslibres.com,News_and_Media
letsfinder.com,Not_working
letsgopens.com,Sports
letsgotribe.com,Not_working
letslinc.com,Business_and_Industry
letsloseweight.net,Beauty_and_Fitness
letsmove.gov,Health
letsplayhockey.com,Sports
letsrecycle.com,Science
letter-exchange.com,Recreation_and_Hobbies
letter.com.ua,Books_and_Literature
letterkundigmuseum.nl,Reference
lettrepratique.fr,Reference
lettuceclub.net,Food_and_Drink
letudiantautonome.fr,News_and_Media
leveltrade.com,Business_and_Industry
leviton.com,Not_working
levittownbeautyacademy.com,Beauty_and_Fitness
levity.com,Books_and_Literature
levoca.sk,Law_and_Government
levtech.jp,Beauty_and_Fitness
lewarchet.be,Not_working
lewes.gov.uk,Law_and_Government
lewhunter.com,Books_and_Literature
lewiestanning.com,Beauty_and_Fitness
lex.bg,Law_and_Government
lexblog.com,Internet_and_Telecom
lexetius.com,Law_and_Government
lexica.ro,Reference
lexicalwordfinder.com,Games
lexico.com,Not_working
lexikon-der-wehrmacht.de,Business_and_Industry
lexin.no,Not_working
lexingtonhealth.com,Health
lexinter.net,Law_and_Government
lexis.com,Reference
lexisnexis.fr,Internet_and_Telecom
lexiyoga.com,Beauty_and_Fitness
lexjuris.com,Law_and_Government
lexml.gov.br,Not_working
lexpublib.org,Reference
lexquisite.ca,Beauty_and_Fitness
lextreme.com,Autos_and_Vehicles
lexulous.com,Games
lexus-int.com,Not_working
lexus.it,Autos_and_Vehicles
lexus.jp,Autos_and_Vehicles
lexus.ru,Autos_and_Vehicles
lexusenthusiast.com,Autos_and_Vehicles
lexusstevenscreek.com,Autos_and_Vehicles
leyendas-urbana.blogspot.com,Career_and_Education
leyendas-urbanas.blogspot.com,Books_and_Literature
leyendasbypolis.blogspot.com,News_and_Media
leyendasurbanasymitos.blogspot.com,News_and_Media
leyv.3dn.ru,Games
lezzetci.com,Food_and_Drink
lezzetlihediye.com,Not_working
lfb.org,Not_working
lfc.org.hk,Sports
lfclive.net,News_and_Media
lfcreds.com,Internet_and_Telecom
lfg.co,Games
lga.sa.gov.au,Law_and_Government
lgbtqnation.com,People_and_Society
lgchem.com,Business_and_Industry
lgdj.fr,Books_and_Literature
lgs-net.com,Not_working
lhm.org,People_and_Society
lhsf.de,Not_working
lhv.ee,Finance
liaoxuefeng.com,Computer_and_Electronics
liart.ru,Reference
lib.sk.ca,Reference
libcoop.net,Reference
liberalalliance.dk,Law_and_Government
liberatedstocktrader.com,Finance
liberaux.org,Reference
liberec.cz,Books_and_Literature
liberecky-kraj.cz,Travel
liberovolley11.blogspot.com,Not_working
libertarianism.org,News_and_Media
libertybowl.org,Sports
libertyellisfoundation.org,People_and_Society
libertyfund.org,Reference
libertygym.com,Beauty_and_Fitness
libertynatural.com,Shopping
libeskind.com,Not_working
libfl.ru,Reference
libgen.org,Not_working
libnet.sh.cn,Reference
libplovdiv.com,Reference
libr.dp.ua,Reference
libra-slot.com.ua,Gambling
librar.ru,Law_and_Government
librarian.net,Reference
librarie.net,Shopping
librarising.com,Science
librarium-online.com,Internet_and_Telecom
librarius.com,Reference
library-gaidara.ru,Law_and_Government
library.by,Reference
library.com.tw,Law_and_Government
library.hb.cn,Reference
library.kherson.ua,Reference
library.kr.ua,Reference
library.nhs.uk,Reference
library.ru,Reference
library.toshima.tokyo.jp,Reference
librarycompany.org,Reference
librarypoint.org,Reference
librarystuff.net,Reference
librarything.com,Reference
libraryweb.org,Reference
librarywebchic.net,Books_and_Literature
librdf.org,Not_working
libri.hu,Books_and_Literature
librifoundation.org,People_and_Society
libris.ro,Not_working
libris.se,Autos_and_Vehicles
librivox.org,Books_and_Literature
librofilia.com,Reference
librosjuveniles.blogspot.com,Not_working
librosylibretas.com,Books_and_Literature
libsdl.org,Computer_and_Electronics
libsofia.bg,Reference
libver.gr,Not_working
libyanyouths.com,News_and_Media
licenseplates.cc,Arts_and_Entertainment
licey.com,Sports
lichaamstaal.nl,Health
licm.org,Reference
lide.cz,Internet_and_Telecom
lider-bet.com,Not_working
liderform.com.tr,Pets_and_Animals
liderra.com,Reference
lidingo.se,Gambling
lidkoping.se,Travel
liebelib.com,Not_working
liebertpub.com,Internet_and_Telecom
liebesgedichte-blog.de,Not_working
liebieghaus.de,Reference
liebremarzo.com,Books_and_Literature
liebsterawards.blogspot.com.es,Business_and_Industry
life-enhancement.com,Health
life.com.tw,Not_working
life.ua,Internet_and_Telecom
life360.com,Computer_and_Electronics
lifeextension.com,Health
lifejournal.com,Computer_and_Electronics
lifelineskincare.com,Beauty_and_Fitness
lifelock.com,Business_and_Industry
lifeout.com,Not_working
lifepositive.com,Health
lifesavingsociety.com,Health
lifestorynet.com,Not_working
lifestyle.allwomenstalk.com,People_and_Society
lifestyle.yahoo.com,Not_working
lifestylebite.com,Beauty_and_Fitness
lifestylecollection.com,Travel
lifeway.com,People_and_Society
lifeway.net,Food_and_Drink
lifewest.edu,Career_and_Education
liftbump.com,Not_working
liftopia.com,Not_working
liga-tyres.ru,Autos_and_Vehicles
ligakvartir.ru,Business_and_Industry
ligamagic.com.br,Games
ligastavok.com,News_and_Media
ligfiets.net,Business_and_Industry
lightandmatter.com,Science
lightersideoftheforce.com,Arts_and_Entertainment
lighthousefriends.com,Not_working
lightlife.com,Food_and_Drink
lightning-bolt.com,Health
lightningmaps.org,Not_working
lightparty.com,People_and_Society
lightquartrate.com,Not_working
lighttpd.net,Computer_and_Electronics
lightworkers.org,People_and_Society
ligonier.org,People_and_Society
ligue-cancer.net,Health
lihpaoland.com.tw,Recreation_and_Hobbies
lijolaw.com,Health
likar.uz.ua,Not_working
likemag.com,News_and_Media
likesgag.com,Arts_and_Entertainment
likhari.org,Books_and_Literature
likumi.lv,Law_and_Government
lili.org,Business_and_Industry
liliput.ch,People_and_Society
lilix-fishing.com,Not_working
liljas-library.com,Reference
lillarose.biz,Not_working
lilplay.com,Not_working
lilysapothecary.com,Beauty_and_Fitness
lilysilk.com,Shopping
limburgsmuseum.nl,Reference
lime.com,Internet_and_Telecom
limeconnect.com,People_and_Society
limecrime.tumblr.com,Career_and_Education
limetorrents.cc,Internet_and_Telecom
limoanywhere.com,Computer_and_Electronics
limoonad.com,Computer_and_Electronics
limousin-rugby.com,Sports
limra.com,Finance
limtan.com.sg,Finance
lincoln.com,Autos_and_Vehicles
lincolncenter.org,Autos_and_Vehicles
lincolnelectric.com,Business_and_Industry
lincolninst.edu,Career_and_Education
lincstrust.org.uk,Business_and_Industry
linda-goodman.com,Books_and_Literature
lindaallred.com,Not_working
lindafairstein.com,People_and_Society
lindahall.org,Reference
lindajohansen.no,Beauty_and_Fitness
lindalaelmiller.com,Books_and_Literature
lindasbeautysalon.com,Beauty_and_Fitness
lindaspilatescenter.com,Beauty_and_Fitness
lindberghkidnappinghoax.com,People_and_Society
lindesberg.se,Law_and_Government
lindito.com,News_and_Media
lindsayolives.com,Food_and_Drink
line.me,Not_working
line25.com,Internet_and_Telecom
lineadirecta.com,Beauty_and_Fitness
linear.com,Science
linecrusher.com,Not_working
linenslimited.co.uk,Shopping
linenspa.com,Shopping
linerandelsen.com,Food_and_Drink
lineskis.com,Sports
lingforum.com,Internet_and_Telecom
linguaeterna.com,Not_working
linguanaut.com,Career_and_Education
linguistlist.org,Career_and_Education
lingust.ru,Not_working
lingvo.info,Career_and_Education
lingvo.ua,Autos_and_Vehicles
lingvoforum.net,Internet_and_Telecom
linhadecodigo.com.br,Computer_and_Electronics
link4u.co.il,News_and_Media
linkconnector.com,Not_working
linkecu.com,Autos_and_Vehicles
linkerfriend.com,Business_and_Industry
linkpendium.com,News_and_Media
linkshrink.net,Not_working
linktochigibrex.com,Sports
linktofortune.com,Not_working
linkzb.net,Internet_and_Telecom
linnean.org,Not_working
linux.org,Computer_and_Electronics
linuxlinks.com,Computer_and_Electronics
linuxmintusers.de,Internet_and_Telecom
linuxtv.org,Computer_and_Electronics
linyilin.com,Not_working
lionalpin.se,Travel
lionshaheen5.blogspot.kr,Not_working
lipidmaps.org,Science
liposuction.com,Beauty_and_Fitness
liquidpiston.com,Business_and_Industry
liquorama.net,Food_and_Drink
liquorsnob.com,Food_and_Drink
lira.hu,Books_and_Literature
lire.ca,Internet_and_Telecom
lirelabible.net,People_and_Society
liricon.ru,Books_and_Literature
lisaburks.typepad.com,Career_and_Education
lisacach.com,Books_and_Literature
lisawestbergpeters.com,Books_and_Literature
list.am,Beauty_and_Fitness
listelist.com,News_and_Media
listenandbeheard.net,Arts_and_Entertainment
listenersbible.com,People_and_Society
listentotaxman.com,Beauty_and_Fitness
listesdemots.fr,Reference
listeverte.com,Home_and_Garden
lit.by,Not_working
lit.edu.cn,Career_and_Education
lit.org,Reference
litamt2.com,Not_working
litcologne.de,Books_and_Literature
litcult.ru,Books_and_Literature
liteforex.ru,Finance
litera.hu,Books_and_Literature
literaberinto.com,Books_and_Literature
literaryballadarchive.com,Reference
literaryguild.com,Books_and_Literature
literatur-fast-pur.de,Books_and_Literature
literatura.net.pl,Computer_and_Electronics
literatura.org,Not_working
literatura.us,Books_and_Literature
literaturaecuatoriana.com,Books_and_Literature
literaturaguatemalteca.org,Shopping
literaturatadnes.com,Books_and_Literature
literature.at,Books_and_Literature
literature.org,Reference
literature.org.cn,Books_and_Literature
literature.uz,Reference
literaturecollection.com,Books_and_Literature
literatureproject.com,Books_and_Literature
literaturhaus-berlin.de,Books_and_Literature
literaturport.de,Books_and_Literature
literaturwerkstatt.org,Books_and_Literature
literatuurlinks.net,Law_and_Government
litexpo.lt,Not_working
litkonkurs.ru,Books_and_Literature
litmir.me,Books_and_Literature
lito.ru,Books_and_Literature
litomerice.cz,Travel
litopys.lviv.ua,Books_and_Literature
litoralfm.com.br,Not_working
litprichal.ru,Shopping
litputnik.ru,Not_working
litterature-estonienne.com,Internet_and_Telecom
litterature-poetique.com,Books_and_Literature
litterature.org,Books_and_Literature
little-stars.info,Arts_and_Entertainment
littlebabycream.com,Beauty_and_Fitness
littlebrownie.com,Food_and_Drink
littlecotesoap.co.uk,Shopping
littlegreenfootballs.com,News_and_Media
littleleague.org,Sports
littleone.ru,Not_working
littlethings.com,News_and_Media
lituanus.org,News_and_Media
litworks.com,Science
liuweispace.com,Arts_and_Entertainment
liv.se,Health
livablecities.org,Science
livcomawards.com,Arts_and_Entertainment
live-sudoku.com,Games
live-tennis.eu,Sports
live888asia.com,Gambling
liveaquaria.com,Pets_and_Animals
livecasinopartners.com,Gambling
livecellresearch.com,Health
livedesignonline.com,Arts_and_Entertainment
livedoctor.cz,Not_working
livedoor.biz,Business_and_Industry
livedoor.jp,News_and_Media
liveffn.com,Sports
livefitnes.ru,Beauty_and_Fitness
livegames.co.il,Gambling
liveimmigration.com,Not_working
liveinaustralia.com,Law_and_Government
liveinvictoria.vic.gov.au,Law_and_Government
livelogcity.com,Not_working
livepoker.fr,Gambling
liverfoundation.org,Health
livermoretemple.org,Autos_and_Vehicles
livesample.com,Internet_and_Telecom
livesport.eu,News_and_Media
livetennis.it,Sports
livevoetbalkijken.nl,Sports
livigno.com,Travel
livingcanvastattoos.com,Beauty_and_Fitness
livingspaces.com,Shopping
livingtraditionally.com,Health
livius.org,People_and_Society
livre-a-paris.com,Books_and_Literature
livre-dor.net,Not_working
livre-livre.com,Books_and_Literature
livres-de-poker.com,Gambling
livres-et-lectures.net,Books_and_Literature
livres-online.com,Books_and_Literature
livresse.com,Books_and_Literature
livrokaz.com,Books_and_Literature
lixil.co.jp,Home_and_Garden
ljmbeautytherapy.co.uk,Beauty_and_Fitness
ljse.si,Finance
ljungby.se,Business_and_Industry
lkcr.cz,Health
lki.lt,Career_and_Education
lkk.com,Food_and_Drink
lkl.lt,Sports
llanowine.com,Food_and_Drink
llb.su,News_and_Media
llc.org.tw,People_and_Society
llcoop.org,Reference
lldiettracker.com,Not_working
lls.org,Health
llu.lv,Career_and_Education
lluisvives.com,Reference
llvm.org,Computer_and_Electronics
lmb.lt,Reference
lmcmc.com,Business_and_Industry
lmcu.org,Finance
lms.ac.uk,Science
lmsi.net,Not_working
lmt.ch,Beauty_and_Fitness
lnbp.com.mx,People_and_Society
lnd.it,Sports
lnlib.com,Reference
lnp.org.au,Law_and_Government
lnu.se,Career_and_Education
loandepot.com,Not_working
loanme.com,Finance
loanschase.com,Finance
loanware.com,Finance
loberen.dk,Sports
lobourse.com,Finance
lobsterfrommaine.com,Food_and_Drink
lobstermania.co.uk,Games
local.amazon.com,Shopping
local.dmv.org,Not_working
local.google.com,Reference
local.gov.uk,Law_and_Government
local.intuit.com,Not_working
local.yahoo.com,Internet_and_Telecom
localharvest.org,Food_and_Drink
localhistories.org,Reference
locatel.com.ve,Beauty_and_Fitness
locationdevoiture.fr,Autos_and_Vehicles
loches-rugby.com,Sports
lochness.co.uk,Books_and_Literature
lockshopwigs.com,Beauty_and_Fitness
lockwoodmathewsmansion.com,Reference
locus7.gr,Books_and_Literature
locustworld.com,Internet_and_Telecom
loda.gov.ua,Law_and_Government
lodgis.com,Business_and_Industry
loeb.com,Business_and_Industry
loehrke-hennig.de,Not_working
lofsdalen.com,Adult
loft.org,Not_working
lofter.com,Internet_and_Telecom
logarun.com,Not_working
logfireapps.com,Not_working
loghatnaameh.com,Reference
logicad.jp,Not_working
logicalfallacies.info,Reference
logicool.co.jp,Not_working
logicprohelp.com,Computer_and_Electronics
login-gmail.net,Internet_and_Telecom
logitec.co.jp,Computer_and_Electronics
logopediya.com,Health
logos.it,Reference
lohn-info.de,Not_working
loisirsairsoleil.com,Recreation_and_Hobbies
lojadatatuagem.com.br,Not_working
lojban.org,Career_and_Education
lojechka.ru,Health
lokis-mythologie.de,People_and_Society
lolabistro.com,Food_and_Drink
lolatc.com,Shopping
lolibrary.org,Shopping
lolimodels.ru,Adult
lollicup.com,Food_and_Drink
loma.org,Finance
lomadee.com,Internet_and_Telecom
lomalindahealth.org,Health
lomamatkat.fi,Travel
londonchildrensmuseum.ca,Reference
londoncityairport.com,Travel
londoncouncils.gov.uk,News_and_Media
londondrum.com,Books_and_Literature
londonlibrary.co.uk,Reference
londonobesitycentre.com,Travel
lonelywolf.ru,Not_working
lonerwolf.com,Not_working
lonestarball.com,Sports
lonestaronline.com,Not_working
longbeachdance.com,Beauty_and_Fitness
longbeachstate.com,Sports
longbets.org,News_and_Media
longbranch.k12.nj.us,Career_and_Education
longdo.com,Computer_and_Electronics
longhairlovers.com,Beauty_and_Fitness
longleat.co.uk,Recreation_and_Hobbies
longlesbiantube.com,Adult
longmeadowranch.com,Food_and_Drink
longnow.org,Reference
longolexus.com,Autos_and_Vehicles
longos.com,Business_and_Industry
longotoyota.com,Autos_and_Vehicles
longwoodgardens.org,Home_and_Garden
longzhu.com,Games
lonsdale.com,Not_working
loobiz.com,Not_working
look.co.uk,News_and_Media
lookbeauty.com,Beauty_and_Fitness
lookbookstore.co,Not_working
lookmoms.com,Not_working
lookoutlanding.com,Sports
loong666.com,Career_and_Education
loonmtn.com,Travel
lord-of-the-rings.org,News_and_Media
lord21.cl,Books_and_Literature
lordswm.com,Games
lorenzo-silva.com,Books_and_Literature
lorenzoroi.net,Science
lorifoster.com,Books_and_Literature
lorrainebartlett.com,Books_and_Literature
lort.org,Arts_and_Entertainment
losangeles.com,Travel
losebabyweight.com.au,Beauty_and_Fitness
losehunter.eu,Not_working
losfansdeleofutbol.wordpress.com,Sports
lossofsoul.com,People_and_Society
lostallhope.com,Not_working
lostgeneration.com,Computer_and_Electronics
losttype.com,Computer_and_Electronics
lotbilet.ru,Not_working
loteria.cl,Not_working
